Index,X,Y,Z,Radius,Parent
0,0.01959865726530552,-0.06439284235239029,0.0813017338514328,0.027491522952914238,/panda/panda_link2/collisions
1,-0.0062833139672875404,-0.060316894203424454,0.08962603658437729,0.021635662764310837,/panda/panda_link2/collisions
2,0.045337431132793427,-0.07045148313045502,0.05315149948000908,0.02316179871559143,/panda/panda_link2/collisions
3,0.01780604012310505,-0.14427509903907776,0.053356949239969254,0.023219872266054153,/panda/panda_link2/collisions
4,0.05178449675440788,-0.11825091391801834,0.02056208811700344,0.03129672259092331,/panda/panda_link2/collisions
5,-0.03252850100398064,-0.009593108668923378,0.11884113401174545,0.020758049562573433,/panda/panda_link2/collisions
6,-0.04023187607526779,0.013584288768470287,0.11173419654369354,0.025437025353312492,/panda/panda_link2/collisions
7,0.02066011354327202,-0.04533837363123894,0.10158012807369232,0.02281608246266842,/panda/panda_link2/collisions
8,0.015816420316696167,-0.10108692198991776,0.06146292760968208,0.027589593082666397,/panda/panda_link2/collisions
9,0.02096819132566452,0.04554802179336548,0.09059292078018188,0.02132377214729786,/panda/panda_link2/collisions
10,-0.040827129036188126,-0.09670741111040115,0.04636592045426369,0.02776855230331421,/panda/panda_link2/collisions
11,-0.04539372771978378,-0.013700329698622227,0.10307683050632477,0.020758049562573433,/panda/panda_link2/collisions
12,-0.0065115345641970634,-0.013706456869840622,0.12743248045444489,0.02209114283323288,/panda/panda_link2/collisions
13,0.021342772990465164,-0.0034445771016180515,0.12534314393997192,0.026576684787869453,/panda/panda_link2/collisions
14,-0.0009458614513278008,0.0403035506606102,0.11378619819879532,0.02409355156123638,/panda/panda_link2/collisions
15,-0.016522694379091263,-0.09618262946605682,0.06310471147298813,0.023443205282092094,/panda/panda_link2/collisions
16,-0.024035094305872917,0.03346595913171768,0.11299006640911102,0.02409355156123638,/panda/panda_link2/collisions
17,-0.004292748868465424,0.01750805974006653,0.1266147643327713,0.026370592415332794,/panda/panda_link2/collisions
18,-0.047330595552921295,-0.13190332055091858,0.029309788718819618,0.03353482484817505,/panda/panda_link2/collisions
19,-0.00695035932585597,-0.12744002044200897,0.057475484907627106,0.021353745833039284,/panda/panda_link2/collisions
20,-0.021215952932834625,-0.14827318489551544,0.05177265405654907,0.024508051574230194,/panda/panda_link2/collisions
21,0.027678368613123894,-0.12345367670059204,0.05049898102879524,0.023219872266054153,/panda/panda_link2/collisions
22,-0.02366582304239273,-0.06571466475725174,0.07792927324771881,0.020825468003749847,/panda/panda_link2/collisions
23,0.03088170848786831,-0.1731838583946228,0.04558859020471573,0.03266553208231926,/panda/panda_link2/collisions
24,-0.028968870639801025,0.041482795029878616,0.08828823268413544,0.026434682309627533,/panda/panda_link2/collisions
25,0.04044312238693237,-0.14128273725509644,0.03846161812543869,0.0250142440199852,/panda/panda_link2/collisions
26,0.04600847512483597,-0.05009626969695091,0.06418254226446152,0.02316179871559143,/panda/panda_link2/collisions
27,0.023694222792983055,-0.02843019738793373,0.11659616231918335,0.02281608246266842,/panda/panda_link2/collisions
28,-0.007260209880769253,-0.07818883657455444,0.07493744790554047,0.020825468003749847,/panda/panda_link2/collisions
29,-0.02600972168147564,-0.1194993108510971,0.05202862620353699,0.021353745833039284,/panda/panda_link2/collisions
30,0.03987909480929375,-0.034561023116111755,0.09066808968782425,0.02458847500383854,/panda/panda_link2/collisions
31,-0.01008568610996008,-0.03342849761247635,0.11814349889755249,0.02209114283323288,/panda/panda_link2/collisions
32,-0.00018669044948183,-0.16032245755195618,0.055409934371709824,0.024196505546569824,/panda/panda_link2/collisions
33,-0.006239124573767185,-0.0650840699672699,0.009179875254631042,0.05982614681124687,/panda/panda_link2/collisions
34,0.022241834551095963,0.025376975536346436,0.11897515505552292,0.021204756572842598,/panda/panda_link2/collisions
35,0.03350462764501572,0.03352690860629082,0.10296360403299332,0.021204756572842598,/panda/panda_link2/collisions
36,-0.03340594470500946,-0.03922608867287636,0.09619839489459991,0.0290273018181324,/panda/panda_link2/collisions
37,0.030211985111236572,0.11114020645618439,-0.0409109890460968,0.020099621266126633,/panda/panda_link5/collisions
