Index,X,Y,Z,NormX,NormY,NormZ,Radius,Parent
0,0.0015946606872603297,-0.12289939820766449,-0.04445532709360123,0.02304668165743351,-0.7654657959938049,-0.6430637240409851,0.021530821919441223,/World/panda/panda_link1/visuals
1,0.030758792534470558,-0.09016160666942596,-0.06274553388357162,0.49938979744911194,-0.6274610161781311,-0.597413182258606,0.02375311218202114,/World/panda/panda_link1/visuals
2,0.02479598857462406,-0.13358750939369202,-0.00978880189359188,0.359814316034317,-0.9212397336959839,-0.14782114326953888,0.021530821919441223,/World/panda/panda_link1/visuals
3,0.024481087923049927,-0.12529100477695465,0.03379647433757782,0.3532235324382782,-0.7984689474105835,0.48752477765083313,0.022184498608112335,/World/panda/panda_link1/visuals
4,-0.020524123683571815,-0.13584157824516296,0.003109021345153451,-0.31246140599250793,-0.9488310813903809,0.04568837210536003,0.02358679287135601,/World/panda/panda_link1/visuals
5,-0.025552552193403244,-0.08450564742088318,-0.07364930957555771,-0.39744335412979126,-0.7291053533554077,-0.5571751594543457,0.024875177070498466,/World/panda/panda_link1/visuals
6,-0.012895728461444378,-0.06792716681957245,-0.11881629377603531,-0.20135429501533508,-0.9623510241508484,-0.18258437514305115,0.024875177070498466,/World/panda/panda_link1/visuals
7,-0.020796723663806915,-0.11656498908996582,0.046488355845212936,-0.3027919828891754,-0.6113893389701843,0.7311087846755981,0.02373514138162136,/World/panda/panda_link1/visuals
8,-0.020802171900868416,-0.04642888158559799,0.11692214012145996,-0.30258169770240784,-0.682171106338501,0.6656476259231567,0.01078425720334053,/World/panda/panda_link2/visuals
9,-0.014509626664221287,-0.0777207687497139,0.08582217246294022,-0.21854013204574585,-0.5862780809402466,0.7800757884979248,0.012928793206810951,/World/panda/panda_link2/visuals
10,0.033845204859972,-0.07476498931646347,0.07822000980377197,0.5220015645027161,-0.480500191450119,0.7047226428985596,0.01287863589823246,/World/panda/panda_link2/visuals
11,-0.006504961755126715,-0.006644711829721928,0.13845449686050415,-0.07961719483137131,-0.08131497353315353,0.9935033917427063,0.010525711812078953,/World/panda/panda_link2/visuals
12,0.029594430699944496,-0.1075044721364975,0.06457957625389099,0.4705508351325989,-0.2731911242008209,0.8390163779258728,0.010125773958861828,/World/panda/panda_link2/visuals
13,-0.016428787261247635,-0.12094434350728989,0.06670602411031723,-0.26642894744873047,-0.16699008643627167,0.9492786526679993,0.01032246369868517,/World/panda/panda_link2/visuals
14,-0.0010837940499186516,-0.05813293904066086,0.10766126960515976,-0.016420042142271996,-0.7964680194854736,0.604457676410675,0.012364900670945644,/World/panda/panda_link2/visuals
15,-0.012805650010704994,-0.10160556435585022,0.07295882701873779,-0.20018930733203888,-0.3588213622570038,0.9116860032081604,0.01032246369868517,/World/panda/panda_link2/visuals
16,0.0381334014236927,-0.03721838444471359,0.11366815865039825,0.5892819762229919,-0.5697439312934875,0.5728338360786438,0.01657259277999401,/World/panda/panda_link2/visuals
17,0.021832836791872978,-0.06132346764206886,0.09779869765043259,0.34965071082115173,-0.6895096302032471,0.6342876553535461,0.012575985863804817,/World/panda/panda_link2/visuals
18,-0.007713275495916605,0.02170301415026188,0.13502758741378784,-0.11856402456760406,0.3272777199745178,0.9374603033065796,0.014289832673966885,/World/panda/panda_link2/visuals
19,0.00944889709353447,-0.020027056336402893,0.13536424934864044,0.1468503624200821,-0.30922332406044006,0.9395828247070312,0.010525711812078953,/World/panda/panda_link2/visuals
20,-0.034135852009058,-0.050755999982357025,0.10053037852048874,-0.5658162832260132,-0.6596419811248779,0.4946962296962738,0.01078425720334053,/World/panda/panda_link2/visuals
21,0.010263590142130852,-0.08426675200462341,0.08235049992799759,0.15703849494457245,-0.5257344841957092,0.8360276222229004,0.01287863589823246,/World/panda/panda_link2/visuals
22,0.012437792494893074,-0.11763758957386017,0.06819826364517212,0.19629481434822083,-0.1969749480485916,0.96055668592453,0.010125773958861828,/World/panda/panda_link2/visuals
23,0.06493636965751648,0.1096062883734703,0.03586196526885033,-0.1816481351852417,0.9084386825561523,0.37648770213127136,0.010985733941197395,/World/panda/panda_link3/visuals
24,0.11785940825939178,0.1112508773803711,-0.00680416077375412,0.3723147213459015,0.9261161088943481,-0.06075049936771393,0.010995719581842422,/World/panda/panda_link3/visuals
25,0.08440118283033371,0.11683817952871323,-0.023477545008063316,0.027047567069530487,0.9397087693214417,-0.3409045934677124,0.011925086379051208,/World/panda/panda_link3/visuals
26,0.0975741297006607,0.11916889250278473,-0.0037323683500289917,0.2069631814956665,0.9770317673683167,-0.05074576660990715,0.010995719581842422,/World/panda/panda_link3/visuals
27,0.06445595622062683,0.11851323395967484,-0.0033393632620573044,-0.24697458744049072,0.9675984978675842,-0.0525035634636879,0.014196516014635563,/World/panda/panda_link3/visuals
28,0.11708085238933563,0.11025005578994751,0.01674550026655197,0.3046409785747528,0.9355524778366089,0.17870502173900604,0.011791886761784554,/World/panda/panda_link3/visuals
29,0.08686623722314835,0.11078695207834244,0.036519523710012436,0.058520760387182236,0.9397191405296326,0.33690252900123596,0.010985733941197395,/World/panda/panda_link3/visuals
30,0.11583142727613449,0.09477126598358154,0.044436853379011154,0.5527591109275818,0.4163372218608856,0.721886932849884,0.015874233096837997,/World/panda/panda_link3/visuals
31,0.019497260451316833,-0.016368983313441277,0.11611080914735794,0.2814989686012268,-0.2370728999376297,0.9298143982887268,0.010325164534151554,/World/panda/panda_link4/visuals
32,0.029584040865302086,0.02113175019621849,0.1110667735338211,0.3108675181865692,0.22860614955425262,0.922551155090332,0.0161314494907856,/World/panda/panda_link4/visuals
33,3.563284917618148e-05,0.034043073654174805,0.11210782825946808,6.347834278130904e-05,0.4886501133441925,0.8724798560142517,0.0161314494907856,/World/panda/panda_link4/visuals
34,-0.01793677918612957,-0.006406258791685104,0.1183406263589859,-0.25902682542800903,-0.0886509120464325,0.9617931842803955,0.010346434079110622,/World/panda/panda_link4/visuals
35,-0.0009290589950978756,-0.01819159835577011,0.1185356080532074,-0.012808487750589848,-0.2584478557109833,0.9659402966499329,0.010325164534151554,/World/panda/panda_link4/visuals
36,0.0325889028608799,0.13180756568908691,-0.007839282974600792,0.4304017126560211,0.8920037150382996,-0.13814400136470795,0.014856671914458275,/World/panda/panda_link5/visuals
37,0.03787961229681969,0.09030871838331223,0.047566913068294525,0.6321130394935608,-0.033632777631282806,0.7741459012031555,0.011113522574305534,/World/panda/panda_link5/visuals
38,-0.017191166058182716,0.13801980018615723,0.006636437028646469,-0.1798374354839325,0.9829900860786438,0.0372704342007637,0.011725753545761108,/World/panda/panda_link5/visuals
39,0.03404173254966736,0.1106400191783905,0.044160425662994385,0.5170703530311584,0.5341014266014099,0.6688600778579712,0.011113522574305534,/World/panda/panda_link5/visuals
40,0.012497573159635067,0.11999860405921936,-0.07175781577825546,0.12582601606845856,0.9764593243598938,-0.17519977688789368,0.011292369104921818,/World/panda/panda_link5/visuals
41,0.017587175592780113,0.10112985968589783,-0.17342980206012726,0.13364571332931519,0.9692055583000183,-0.20683181285858154,0.017111264169216156,/World/panda/panda_link5/visuals
42,0.0019813093822449446,0.10765021294355392,-0.14592908322811127,0.031890854239463806,0.9796876907348633,-0.1979772448539734,0.01078365184366703,/World/panda/panda_link5/visuals
43,0.0060636443085968494,0.13740825653076172,-0.014967082068324089,0.0642041340470314,0.9752025604248047,-0.2117966264486313,0.012913329526782036,/World/panda/panda_link5/visuals
44,0.04253023862838745,0.07007241249084473,0.040359579026699066,0.7252339124679565,-0.1338416188955307,0.6753681302070618,0.01065867394208908,/World/panda/panda_link5/visuals
45,-0.014445364475250244,0.10913270711898804,-0.13401491940021515,-0.1329515278339386,0.9776238203048706,-0.1630200743675232,0.01078365184366703,/World/panda/panda_link5/visuals
46,-0.012194458395242691,0.11435016989707947,-0.10687242448329926,-0.1264123022556305,0.9761584401130676,-0.17645017802715302,0.014697382226586342,/World/panda/panda_link5/visuals
47,0.053302615880966187,0.07728961855173111,0.02498725615441799,0.9199884533882141,-0.11938870698213577,0.3733196556568146,0.01065867394208908,/World/panda/panda_link5/visuals
48,-0.015417352318763733,0.11850953102111816,-0.0792074203491211,-0.12098002433776855,0.9832816123962402,-0.136092409491539,0.014925309456884861,/World/panda/panda_link5/visuals
49,0.025307459756731987,0.12713560461997986,-0.03463495150208473,0.3236296772956848,0.8938896059989929,-0.31020185351371765,0.014923565089702606,/World/panda/panda_link5/visuals
50,-0.016268813982605934,0.12824900448322296,-0.03940055891871452,-0.21187226474285126,0.9241476058959961,-0.3179014027118683,0.01820320449769497,/World/panda/panda_link5/visuals
51,0.013593122363090515,0.07139629125595093,0.057892169803380966,0.21579323709011078,-0.12638911604881287,0.9682247638702393,0.017207659780979156,/World/panda/panda_link5/visuals
52,0.04984442889690399,0.1093955934047699,0.02716635912656784,0.7602793574333191,0.4771398901939392,0.4408092200756073,0.01231690775603056,/World/panda/panda_link5/visuals
53,0.014589525759220123,0.11605212092399597,-0.09259071946144104,0.15236394107341766,0.972657322883606,-0.1752798706293106,0.011292369104921818,/World/panda/panda_link5/visuals
54,0.004735569003969431,0.1393110752105713,0.009286941029131413,0.05042928457260132,0.9969251751899719,0.05997537449002266,0.011725753545761108,/World/panda/panda_link5/visuals
55,0.1222146525979042,0.03700082749128342,0.03936011344194412,0.635847270488739,0.09947770088911057,0.7653773427009583,0.013936103321611881,/World/panda/panda_link6/visuals
56,0.140925794839859,-0.004773137625306845,0.00754393870010972,0.9885018467903137,-0.06716466695070267,0.13547320663928986,0.011732928454875946,/World/panda/panda_link6/visuals
57,0.13393600285053253,0.027060430496931076,-0.026225170120596886,0.8742610216140747,0.07224483042955399,-0.480050265789032,0.011732928454875946,/World/panda/panda_link6/visuals
