Index,X,Y,Z,Radius,Parent
CLIP,3.17564058303833,5.254179954528809,-24.2004337310791,0.1,/Heat Panda/panda_link1/geometry/panda_link1/panda_link2/panda_link3/panda_link4/panda_link5
1,-0.07825373113155365,12.05638313293457,-7.470499038696289,1.611122488975525,/Heat Panda/panda_link1/geometry/panda_link1/panda_link2/panda_link3/panda_link4/panda_link5
2,-0.6416546702384949,13.227106094360352,3.375885009765625,2.047288656234741,/Heat Panda/panda_link1/geometry/panda_link1/panda_link2/panda_link3/panda_link4/panda_link5
3,-0.17227566242218018,9.753325462341309,-18.819826126098633,1.6088024377822876,/Heat Panda/panda_link1/geometry/panda_link1/panda_link2/panda_link3/panda_link4/panda_link5
4,-0.26651662588119507,11.330657005310059,-11.518972396850586,1.6469248533248901,/Heat Panda/panda_link1/geometry/panda_link1/panda_link2/panda_link3/panda_link4/panda_link5
5,2.3163137435913086,13.584766387939453,-0.7856878638267517,1.6917632818222046,/Heat Panda/panda_link1/geometry/panda_link1/panda_link2/panda_link3/panda_link4/panda_link5
6,-0.766182005405426,13.091532707214355,-3.6392531394958496,1.611122488975525,/Heat Panda/panda_link1/geometry/panda_link1/panda_link2/panda_link3/panda_link4/panda_link5
7,-2.3157849311828613,10.22409439086914,-15.449325561523438,1.6088024377822876,/Heat Panda/panda_link1/geometry/panda_link1/panda_link2/panda_link3/panda_link4/panda_link5
CLIP,2.3200368881225586,5.692225933074951,-24.269956588745117,0.1,/Heat Panda/panda_link1/geometry/panda_link1/panda_link2/panda_link3/panda_link4/panda_link5
CLIP,-14.167684555053711,11.147358894348145,-0.8043254613876343,0.1,/Heat Panda/panda_link1/geometry/panda_link1/panda_link2/panda_link3/panda_link4
8,-0.11807267367839813,-2.603879690170288,11.594558715820312,1.6557878255844116,/Heat Panda/panda_link1/geometry/panda_link1/panda_link2/panda_link3/panda_link4
9,1.563568115234375,1.945228099822998,11.639154434204102,1.8766149282455444,/Heat Panda/panda_link1/geometry/panda_link1/panda_link2/panda_link3/panda_link4
10,-13.92894172668457,7.103875637054443,-2.3210501670837402,1.8006902933120728,/Heat Panda/panda_link1/geometry/panda_link1/panda_link2/panda_link3/panda_link4
11,-1.567272663116455,-5.41092586517334,8.065668106079102,1.6453838348388672,/Heat Panda/panda_link1/geometry/panda_link1/panda_link2/panda_link3/panda_link4
12,-4.561720371246338,-4.023192405700684,5.6104631423950195,1.611986517906189,/Heat Panda/panda_link1/geometry/panda_link1/panda_link2/panda_link3/panda_link4
13,-13.768292427062988,4.456193923950195,1.3161888122558594,1.6265344619750977,/Heat Panda/panda_link1/geometry/panda_link1/panda_link2/panda_link3/panda_link4
14,-4.756737232208252,-2.307400941848755,9.251707077026367,1.603525996208191,/Heat Panda/panda_link1/geometry/panda_link1/panda_link2/panda_link3/panda_link4
15,-11.519956588745117,4.673232078552246,4.697456359863281,1.6011803150177002,/Heat Panda/panda_link1/geometry/panda_link1/panda_link2/panda_link3/panda_link4
16,-2.8863821029663086,0.47057023644447327,11.455168724060059,1.603525996208191,/Heat Panda/panda_link1/geometry/panda_link1/panda_link2/panda_link3/panda_link4
17,-7.651052951812744,4.365446090698242,5.677489757537842,1.6011803150177002,/Heat Panda/panda_link1/geometry/panda_link1/panda_link2/panda_link3/panda_link4
18,-2.530897617340088,4.428599834442139,9.59770679473877,1.7180761098861694,/Heat Panda/panda_link1/geometry/panda_link1/panda_link2/panda_link3/panda_link4
19,-6.69940185546875,-0.5850321650505066,5.155339241027832,1.629614233970642,/Heat Panda/panda_link1/geometry/panda_link1/panda_link2/panda_link3/panda_link4
20,-5.8436198234558105,1.9707119464874268,8.400495529174805,1.620682716369629,/Heat Panda/panda_link1/geometry/panda_link1/panda_link2/panda_link3/panda_link4
CLIP,-13.604815483093262,11.151725769042969,-2.6424543857574463,0.1,/Heat Panda/panda_link1/geometry/panda_link1/panda_link2/panda_link3/panda_link4
CLIP,-5.942361354827881,0.7380441427230835,-11.613693237304688,0.1,/Heat Panda/panda_link1/geometry/panda_link1/panda_link2/panda_link3
21,8.15274715423584,11.593608856201172,2.613245964050293,1.6554254293441772,/Heat Panda/panda_link1/geometry/panda_link1/panda_link2/panda_link3
22,3.4783754348754883,9.222338676452637,2.3182380199432373,1.6071604490280151,/Heat Panda/panda_link1/geometry/panda_link1/panda_link2/panda_link3
23,12.806936264038086,10.189715385437012,1.0188027620315552,1.6534446477890015,/Heat Panda/panda_link1/geometry/panda_link1/panda_link2/panda_link3
24,9.959887504577637,11.61522102355957,-1.895266056060791,1.7264784574508667,/Heat Panda/panda_link1/geometry/panda_link1/panda_link2/panda_link3
25,10.919519424438477,9.213315963745117,4.564370155334473,1.6107168197631836,/Heat Panda/panda_link1/geometry/panda_link1/panda_link2/panda_link3
26,0.7399224042892456,5.678025245666504,-4.328888893127441,1.6002708673477173,/Heat Panda/panda_link1/geometry/panda_link1/panda_link2/panda_link3
27,-2.5404202938079834,5.526091575622559,-6.695585250854492,1.619134783744812,/Heat Panda/panda_link1/geometry/panda_link1/panda_link2/panda_link3
28,5.613848686218262,9.413141250610352,-4.490060329437256,1.6383394002914429,/Heat Panda/panda_link1/geometry/panda_link1/panda_link2/panda_link3
29,-2.773155450820923,4.312066555023193,-2.825253963470459,1.6232547760009766,/Heat Panda/panda_link1/geometry/panda_link1/panda_link2/panda_link3
30,5.304934024810791,11.425933837890625,-0.5015811920166016,1.6071604490280151,/Heat Panda/panda_link1/geometry/panda_link1/panda_link2/panda_link3
