Index,X,Y,Z,NormX,NormY,NormZ,Radius,Parent
0,-0.018174439668655396,0.12787477672100067,-0.03907850384712219,-0.2421138435602188,0.9174152612686157,-0.3158007264137268,0.016760176047682762,/World/panda/panda_link5/visuals
1,-0.015301622450351715,0.11908240616321564,-0.07510248571634293,-0.12837950885295868,0.9804990887641907,-0.14879554510116577,0.012933711521327496,/World/panda/panda_link5/visuals
2,0.014928815886378288,0.13023623824119568,-0.03436555713415146,0.19573722779750824,0.9271116256713867,-0.3196108043193817,0.014462991617619991,/World/panda/panda_link5/visuals
3,0.004995084833353758,0.10990885645151138,-0.13360105454921722,0.07967543601989746,0.9801235198974609,-0.18168585002422333,0.010466638952493668,/World/panda/panda_link5/visuals
4,0.02254297211766243,0.13218462467193604,0.025662356987595558,0.3433586359024048,0.8595995903015137,0.37840893864631653,0.013293450698256493,/World/panda/panda_link5/visuals
5,-0.014853712171316147,0.10413642227649689,-0.1584305614233017,-0.10731381177902222,0.9778454899787903,-0.17972737550735474,0.01615394838154316,/World/panda/panda_link5/visuals
6,0.03562019765377045,0.12901894748210907,-0.014188901521265507,0.4788456857204437,0.853804886341095,-0.20426486432552338,0.010498703457415104,/World/panda/panda_link5/visuals
7,0.01038653589785099,0.11914218962192535,-0.07814199477434158,0.11238344758749008,0.9787799715995789,-0.17134682834148407,0.012933711521327496,/World/panda/panda_link5/visuals
8,0.007490765769034624,0.11331003159284592,-0.11309725791215897,0.10415676981210709,0.9794339537620544,-0.17280195653438568,0.010466638952493668,/World/panda/panda_link5/visuals
9,-0.011399585753679276,0.13862714171409607,-0.0025400163140147924,-0.11429255455732346,0.9909181594848633,-0.07084035128355026,0.016673147678375244,/World/panda/panda_link5/visuals
10,0.021841641515493393,0.13696593046188354,-0.0004816786968149245,0.2668289840221405,0.962360680103302,-0.051616791635751724,0.010498703457415104,/World/panda/panda_link5/visuals
11,0.10655373334884644,-0.0066847410053014755,0.05011528730392456,0.1524355411529541,-0.22537212073802948,0.9622737765312195,0.022800954058766365,/World/panda/panda_link6/visuals
12,0.1375340074300766,0.051116377115249634,0.0067003583535552025,0.9721924066543579,0.19992631673812866,0.12194852530956268,0.017527513206005096,/World/panda/panda_link6/visuals
13,0.13071678578853607,0.027119465172290802,0.03132816031575203,0.8120311498641968,0.0630074068903923,0.5802029967308044,0.017527513206005096,/World/panda/panda_link6/visuals
14,0.13840711116790771,-0.008634600788354874,-0.017198074609041214,0.9517934918403625,-0.10975918918848038,-0.28642988204956055,0.02703826129436493,/World/panda/panda_link6/visuals
15,0.11762990802526474,0.034003742039203644,-0.04317017272114754,0.5571649670600891,0.09715218842029572,-0.8246991038322449,0.02703826129436493,/World/panda/panda_link6/visuals
