Index,X,Y,Z,NormX,NormY,NormZ,Radius,Parent,Object Name in Blender
20,-0.02047812193632126,0.11311665922403336,0.009355838410556316,-0.4594433903694153,0.8677726984024048,0.1894262135028839,0.011700416915118694,/World/panda/panda_link5/visuals,visuals.003
21,0.018185708671808243,0.11223769932985306,-0.016149846836924553,0.3236449062824249,0.9087358117103577,-0.26353979110717773,0.010896352119743824,/World/panda/panda_link5/visuals,visuals.003
22,-0.006866736337542534,0.09447985887527466,-0.10536397248506546,-0.07626855373382568,0.9819566607475281,-0.1730441302061081,0.010017076507210732,/World/panda/panda_link5/visuals,visuals.003
23,-0.012906493619084358,0.11793074011802673,-0.0003244099789299071,-0.18992182612419128,0.9800142645835876,-0.059175457805395126,0.010144379921257496,/World/panda/panda_link5/visuals,visuals.003
24,-0.013317633420228958,0.08529927581548691,-0.1455574780702591,-0.17384828627109528,0.9628271460533142,-0.20673833787441254,0.011029914021492004,/World/panda/panda_link5/visuals,visuals.003
25,-0.007128209341317415,0.11720392107963562,0.015546679496765137,-0.12665916979312897,0.9569453001022339,0.26117634773254395,0.01062435656785965,/World/panda/panda_link5/visuals,visuals.003
26,-0.015599804930388927,0.08097030222415924,-0.16823281347751617,-0.21989881992340088,0.9563940167427063,-0.1922367960214615,0.010486097075045109,/World/panda/panda_link5/visuals,visuals.003
27,0.029340146109461784,0.11004950851202011,0.0026458632200956345,0.6201414465904236,0.7823583483695984,0.05779328569769859,0.010338164865970612,/World/panda/panda_link5/visuals,visuals.003
28,0.013776075094938278,0.09562847763299942,-0.08543355762958527,0.18437618017196655,0.9643447399139404,-0.18985430896282196,0.011175993829965591,/World/panda/panda_link5/visuals,visuals.003
29,0.016013940796256065,0.100117988884449,-0.06289850175380707,0.2588263750076294,0.9482660889625549,-0.1838485151529312,0.010293818078935146,/World/panda/panda_link5/visuals,visuals.003
30,-0.012248534709215164,0.10408016294240952,-0.041395172476768494,-0.21080970764160156,0.9329836368560791,-0.29172033071517944,0.012414605356752872,/World/panda/panda_link5/visuals,visuals.003
31,-0.029452309012413025,0.10998935997486115,-0.005562463775277138,-0.6011590361595154,0.7912836670875549,-0.11170428991317749,0.01004450861364603,/World/panda/panda_link5/visuals,visuals.003
32,-0.01294473372399807,0.11785850673913956,0.00822877325117588,-0.20569925010204315,0.9737562537193298,0.0973990187048912,0.010144379921257496,/World/panda/panda_link5/visuals,visuals.003
33,-0.013622459024190903,0.08871730417013168,-0.1327505111694336,-0.1551862508058548,0.9728870391845703,-0.17148780822753906,0.01016950886696577,/World/panda/panda_link5/visuals,visuals.003
34,0.010640086606144905,0.11017884314060211,-0.03143439441919327,0.18403291702270508,0.9316626787185669,-0.3132675290107727,0.01016954891383648,/World/panda/panda_link5/visuals,visuals.003
35,-0.019686108455061913,0.09096798300743103,-0.11389287561178207,-0.9758310317993164,0.21250179409980774,-0.05095941573381424,0.01022669579833746,/World/panda/panda_link5/visuals,visuals.003
36,-0.018607910722494125,0.09647236764431,-0.08038128912448883,-0.5928296446800232,0.7907792329788208,-0.1523846983909607,0.010218865238130093,/World/panda/panda_link5/visuals,visuals.003
37,-0.007276471238583326,0.10962995141744614,-0.031666480004787445,-0.12754179537296295,0.9398379325866699,-0.316919207572937,0.011047554202377796,/World/panda/panda_link5/visuals,visuals.003
38,0.033930059522390366,0.10247413069009781,0.01171080395579338,0.7403862476348877,0.6081766486167908,0.2862681448459625,0.010919585824012756,/World/panda/panda_link5/visuals,visuals.003
39,0.01004075352102518,0.11721700429916382,-0.007816232740879059,0.14341461658477783,0.9727110266685486,-0.18238818645477295,0.010548802092671394,/World/panda/panda_link5/visuals,visuals.003
40,0.009816369973123074,0.1026773676276207,-0.05598175898194313,0.13119007647037506,0.9653130769729614,-0.2257428914308548,0.010293818078935146,/World/panda/panda_link5/visuals,visuals.003
41,-0.019611306488513947,0.08957725018262863,-0.09937182813882828,-0.9948952198028564,0.09859076142311096,-0.021526271477341652,0.010728592053055763,/World/panda/panda_link5/visuals,visuals.003
42,0.0005282823694869876,0.10445063561201096,-0.044542908668518066,0.007733486592769623,0.9537831544876099,-0.3003961443901062,0.01225911732763052,/World/panda/panda_link5/visuals,visuals.003
43,-0.005310714710503817,0.09707649052143097,-0.08978763967752457,-0.041982877999544144,0.9839195013046265,-0.17360828816890717,0.010279371403157711,/World/panda/panda_link5/visuals,visuals.003
44,-0.027593005448579788,0.11031490564346313,0.003610976506024599,-0.590808629989624,0.8036435842514038,0.0714295357465744,0.011260110884904861,/World/panda/panda_link5/visuals,visuals.003
45,-0.016937213018536568,0.09051799774169922,-0.11383649706840515,-0.25784626603126526,0.9527788162231445,-0.1603989452123642,0.01088669616729021,/World/panda/panda_link5/visuals,visuals.003
46,0.019060693681240082,0.10650067031383514,-0.03554221987724304,0.3710728585720062,0.881393313407898,-0.29231950640678406,0.010053049772977829,/World/panda/panda_link5/visuals,visuals.003
47,-0.0190952867269516,0.09172048419713974,-0.08841860294342041,-0.9892113208770752,0.1336267590522766,0.060040827840566635,0.011345205828547478,/World/panda/panda_link5/visuals,visuals.003
48,0.018730293959379196,0.1135539636015892,0.01643821969628334,0.41387441754341125,0.8383828401565552,0.35471418499946594,0.010200672782957554,/World/panda/panda_link5/visuals,visuals.003
49,0.019303366541862488,0.07901404798030853,-0.17199325561523438,0.6627639532089233,0.7203673720359802,-0.20448654890060425,0.0100293830037117,/World/panda/panda_link5/visuals,visuals.003
50,-0.018778027966618538,0.09805408120155334,-0.06789547204971313,-0.9133350849151611,0.39157602190971375,-0.1117461696267128,0.011460046283900738,/World/panda/panda_link5/visuals,visuals.003
51,0.017824847251176834,0.102360799908638,0.029770951718091965,0.42290711402893066,0.5854848027229309,0.6916337609291077,0.011394993402063847,/World/panda/panda_link5/visuals,visuals.003
52,0.0023841841612011194,0.11843977868556976,0.010072614066302776,0.029412589967250824,0.9952806234359741,0.09247348457574844,0.01043863594532013,/World/panda/panda_link5/visuals,visuals.003
53,0.019807670265436172,0.10864821821451187,0.023346299305558205,0.4509866535663605,0.7156375646591187,0.5333609580993652,0.010344834066927433,/World/panda/panda_link5/visuals,visuals.003
54,-0.007943598553538322,0.07815805077552795,-0.1760752946138382,-0.070546455681324,0.9751471281051636,-0.21002700924873352,0.01241926196962595,/World/panda/panda_link5/visuals,visuals.003
55,0.011251013725996017,0.08899905532598495,-0.131830632686615,0.11063222587108612,0.9790610671043396,-0.17087994515895844,0.010015268810093403,/World/panda/panda_link5/visuals,visuals.003
56,0.003466149792075157,0.09222554415464401,-0.09884913265705109,0.06553850322961807,0.9825555086135864,-0.17403852939605713,0.013400000520050526,/World/panda/panda_link5/visuals,visuals.003
57,0.01844807341694832,0.09473888576030731,-0.08404585719108582,0.6908320784568787,0.7117710709571838,-0.1270156353712082,0.011175993829965591,/World/panda/panda_link5/visuals,visuals.003
58,-0.020068969577550888,0.100374735891819,-0.05186501145362854,-0.5556172132492065,0.8068152070045471,-0.20084506273269653,0.011161327362060547,/World/panda/panda_link5/visuals,visuals.003
59,0.01485027838498354,0.08042190223932266,-0.1737528294324875,0.1995454877614975,0.9549280405044556,-0.21975931525230408,0.0100293830037117,/World/panda/panda_link5/visuals,visuals.003
60,-0.012525925412774086,0.11223357915878296,-0.0228370800614357,-0.21852362155914307,0.9293622374534607,-0.29754531383514404,0.010610738769173622,/World/panda/panda_link5/visuals,visuals.003
61,0.0222151055932045,0.10060017555952072,-0.042951200157403946,0.8128133416175842,0.5183549523353577,-0.2657868564128876,0.011394612491130829,/World/panda/panda_link5/visuals,visuals.003
62,-0.006409147288650274,0.08319933712482452,-0.1629788875579834,-0.05071058124303818,0.9785035252571106,-0.1998983919620514,0.010208192281425,/World/panda/panda_link5/visuals,visuals.003
63,-0.013632171787321568,0.09467795491218567,-0.0994003638625145,-0.20109981298446655,0.9649366140365601,-0.16868963837623596,0.010017076507210732,/World/panda/panda_link5/visuals,visuals.003
64,0.018033137544989586,0.11607018113136292,0.008852320723235607,0.3745940923690796,0.9136683940887451,0.15776386857032776,0.010200672782957554,/World/panda/panda_link5/visuals,visuals.003
65,0.019058886915445328,0.09148553758859634,-0.10188104957342148,0.3469891846179962,0.9272989630699158,-0.14041082561016083,0.011473611928522587,/World/panda/panda_link5/visuals,visuals.003
66,0.01832280494272709,0.08563268184661865,-0.14330057799816132,0.4028278589248657,0.8970106840133667,-0.1819382756948471,0.01022481918334961,/World/panda/panda_link5/visuals,visuals.003
67,-0.022740133106708527,0.09926211088895798,-0.04677985608577728,-0.946725070476532,0.21177975833415985,-0.2426130473613739,0.010229811072349548,/World/panda/panda_link5/visuals,visuals.003
68,-0.014382502064108849,0.1146087720990181,-0.01323076244443655,-0.2566815912723541,0.9328800439834595,-0.25268417596817017,0.010610738769173622,/World/panda/panda_link5/visuals,visuals.003
69,0.018845882266759872,0.09711143374443054,-0.07281186431646347,0.4953972399234772,0.8512579202651978,-0.17303600907325745,0.011113762855529785,/World/panda/panda_link5/visuals,visuals.003
70,-0.022648261860013008,0.10381976515054703,-0.036468248814344406,-0.5121943354606628,0.8046962022781372,-0.3002017140388489,0.010349265299737453,/World/panda/panda_link5/visuals,visuals.003
71,-0.014513538219034672,0.09593430161476135,-0.08747050911188126,-0.2353595495223999,0.9554527401924133,-0.1780897080898285,0.010787183418869972,/World/panda/panda_link5/visuals,visuals.003
72,0.0006606397219002247,0.11862030625343323,0.0011287166271358728,0.0068995337933301926,0.9994405508041382,-0.03272566199302673,0.01043863594532013,/World/panda/panda_link5/visuals,visuals.003
73,-0.018167570233345032,0.08119083195924759,-0.15445610880851746,-0.43225646018981934,0.8884974122047424,-0.1540345996618271,0.012469813227653503,/World/panda/panda_link5/visuals,visuals.003
74,-0.004684969782829285,0.11525177210569382,-0.009080706164240837,-0.06826147437095642,0.978065550327301,-0.19679471850395203,0.012744366191327572,/World/panda/panda_link5/visuals,visuals.003
75,0.010495062917470932,0.07842276990413666,-0.18248963356018066,0.12728741765022278,0.9556078910827637,-0.2657279968261719,0.010646706447005272,/World/panda/panda_link5/visuals,visuals.003
76,0.020907411351799965,0.10908981412649155,-0.02580963633954525,0.39263707399368286,0.8651710152626038,-0.31195396184921265,0.010053049772977829,/World/panda/panda_link5/visuals,visuals.003
77,0.020013006404042244,0.09072244167327881,-0.11313609778881073,0.4673629701137543,0.8730437755584717,-0.1391632854938507,0.010112958028912544,/World/panda/panda_link5/visuals,visuals.003
78,0.009400278329849243,0.11464911699295044,-0.016947804018855095,0.16488774120807648,0.9460925459861755,-0.27878478169441223,0.010548802092671394,/World/panda/panda_link5/visuals,visuals.003
79,0.012839186005294323,0.09206905961036682,-0.1123911440372467,0.14556080102920532,0.974786639213562,-0.16912446916103363,0.010142608545720577,/World/panda/panda_link5/visuals,visuals.003
80,0.0019132024608552456,0.11015624552965164,-0.033361196517944336,0.032205305993556976,0.9464239478111267,-0.3213168680667877,0.010484042577445507,/World/panda/panda_link5/visuals,visuals.003
81,0.002958559663966298,0.09779687970876694,-0.08525778353214264,0.045834291726350784,0.9846575856208801,-0.16837041079998016,0.010279371403157711,/World/panda/panda_link5/visuals,visuals.003
82,-0.01005831640213728,0.10041562467813492,0.027227606624364853,-0.26973849534988403,0.6363999843597412,0.722659170627594,0.017260907217860222,/World/panda/panda_link5/visuals,visuals.003
83,-0.005394331645220518,0.11316023021936417,0.023276662454009056,-0.12833333015441895,0.8402174711227417,0.5268445014953613,0.011248227208852768,/World/panda/panda_link5/visuals,visuals.003
84,0.012122683227062225,0.09791146963834763,-0.0746598094701767,0.13366305828094482,0.9763021469116211,-0.1702008843421936,0.011113762855529785,/World/panda/panda_link5/visuals,visuals.003
85,0.01864985190331936,0.1131625771522522,-0.004306773655116558,0.37328946590423584,0.9170849323272705,-0.14003676176071167,0.012669051066040993,/World/panda/panda_link5/visuals,visuals.003
86,-0.02010149136185646,0.10821054130792618,-0.02836143597960472,-0.38193279504776,0.8742712140083313,-0.299628347158432,0.010349265299737453,/World/panda/panda_link5/visuals,visuals.003
87,0.0021863505244255066,0.07742854207754135,-0.18725959956645966,0.02640250138938427,0.9473068714141846,-0.319237619638443,0.010860537178814411,/World/panda/panda_link5/visuals,visuals.003
88,0.00375909055583179,0.08725801855325699,-0.14063729345798492,0.054014790803194046,0.9792666435241699,-0.19524163007736206,0.010822908021509647,/World/panda/panda_link5/visuals,visuals.003
89,0.025483304634690285,0.1118546575307846,0.010077235288918018,0.5489976406097412,0.8084610104560852,0.2121141254901886,0.010338164865970612,/World/panda/panda_link5/visuals,visuals.003
90,-0.020814750343561172,0.10709097236394882,0.020765498280525208,-0.5017628073692322,0.6984929442405701,0.5102368593215942,0.012613593600690365,/World/panda/panda_link5/visuals,visuals.003
91,-0.0048597343266010284,0.09778700768947601,-0.0777856856584549,-0.044205427169799805,0.9858044385910034,-0.16197356581687927,0.01152166910469532,/World/panda/panda_link5/visuals,visuals.003
92,-0.005415938328951597,0.0847664326429367,-0.15152102708816528,-0.04777082800865173,0.9778485894203186,-0.20378901064395905,0.011029914021492004,/World/panda/panda_link5/visuals,visuals.003
93,0.0035117915831506252,0.11386024206876755,0.02403009869158268,0.0837787613272667,0.8418108820915222,0.533231258392334,0.010591408237814903,/World/panda/panda_link5/visuals,visuals.003
94,0.012046752497553825,0.08302168548107147,-0.16301730275154114,0.11314842104911804,0.9747737646102905,-0.19238914549350739,0.010055997408926487,/World/panda/panda_link5/visuals,visuals.003
95,0.0031404439359903336,0.10121884942054749,-0.06366150081157684,0.043181683868169785,0.9785743355751038,-0.2013145238161087,0.010699264705181122,/World/panda/panda_link5/visuals,visuals.003
96,-0.020010221749544144,0.08343006670475006,-0.12007173150777817,-0.9921439290046692,0.05277382582426071,0.11342613399028778,0.01022669579833746,/World/panda/panda_link5/visuals,visuals.003
97,-0.019135771319270134,0.08886737376451492,-0.12603458762168884,-0.3595210611820221,0.9179463982582092,-0.16768719255924225,0.01016950886696577,/World/panda/panda_link5/visuals,visuals.003
98,-0.013708087615668774,0.11417633295059204,0.018804017454385757,-0.31144288182258606,0.8579902648925781,0.40848013758659363,0.01062435656785965,/World/panda/panda_link5/visuals,visuals.003
99,0.01283238735049963,0.08462074398994446,-0.1531371921300888,0.1319306492805481,0.974459171295166,-0.18172411620616913,0.010160091333091259,/World/panda/panda_link5/visuals,visuals.003
100,-0.007421984802931547,0.09987486153841019,-0.0652041882276535,-0.09169954061508179,0.9778195023536682,-0.1883087158203125,0.011351041495800018,/World/panda/panda_link5/visuals,visuals.003
101,0.020182322710752487,0.0887623131275177,-0.11891389638185501,0.9471974968910217,0.2225431650876999,0.23084931075572968,0.010112958028912544,/World/panda/panda_link5/visuals,visuals.003
102,5.492320633493364e-05,0.11320867389440536,-0.023408105596899986,0.00013300385035108775,0.9513874053955078,-0.3079966902732849,0.010784907266497612,/World/panda/panda_link5/visuals,visuals.003
103,0.011268225498497486,0.1067219153046608,-0.041131339967250824,0.18661503493785858,0.9356886148452759,-0.29943549633026123,0.01016954891383648,/World/panda/panda_link5/visuals,visuals.003
104,-0.020259255543351173,0.11398162692785263,-0.00620166165754199,-0.3866972029209137,0.9086479544639587,-0.15755659341812134,0.01088747475296259,/World/panda/panda_link5/visuals,visuals.003
105,-0.020383162423968315,0.08299276977777481,-0.1117558404803276,-0.9521585702896118,-0.000967969186604023,0.30560287833213806,0.010373750701546669,/World/panda/panda_link5/visuals,visuals.003
106,0.018345104530453682,0.08626876771450043,-0.12513349950313568,0.46640703082084656,0.8674532175064087,-0.17317424714565277,0.0130012771114707,/World/panda/panda_link5/visuals,visuals.003
107,-0.01958036795258522,0.09211663901805878,-0.10467661172151566,-0.519654393196106,0.8445834517478943,-0.1289888322353363,0.010250894352793694,/World/panda/panda_link5/visuals,visuals.003
108,0.03406209871172905,0.09827709197998047,0.0179949551820755,0.7515719532966614,0.40569695830345154,0.5201438665390015,0.010919585824012756,/World/panda/panda_link5/visuals,visuals.003
109,0.02057979814708233,0.08201753348112106,-0.13447847962379456,0.7709694504737854,0.10787706077098846,0.627669095993042,0.012590769678354263,/World/panda/panda_link5/visuals,visuals.003
110,0.01945418491959572,0.09026550501585007,-0.10740586370229721,0.9707328081130981,0.18093952536582947,0.15792033076286316,0.010984092019498348,/World/panda/panda_link5/visuals,visuals.003
111,0.019856750965118408,0.09180882573127747,-0.08492390811443329,0.8910012245178223,0.12595133483409882,0.4361799657344818,0.011733859777450562,/World/panda/panda_link5/visuals,visuals.003
112,0.03277558088302612,0.10215656459331512,-0.004424629732966423,0.7616455554962158,0.6406964063644409,-0.09697441756725311,0.013732865452766418,/World/panda/panda_link5/visuals,visuals.003
113,-0.020686142146587372,0.08895950764417648,-0.07124578207731247,-0.8271525502204895,0.0376015231013298,0.5607181191444397,0.011783583089709282,/World/panda/panda_link5/visuals,visuals.003
114,-0.015428782440721989,0.07787133753299713,-0.14319653809070587,-0.8884326815605164,0.12553299963474274,0.44150739908218384,0.017170866951346397,/World/panda/panda_link5/visuals,visuals.003
115,-0.013080434873700142,0.07327619940042496,-0.18299870193004608,-0.39343246817588806,0.8381543159484863,-0.37776729464530945,0.014882910996675491,/World/panda/panda_link5/visuals,visuals.003
116,-0.019771257415413857,0.08091495931148529,-0.16633228957653046,-0.7453248500823975,0.6498445868492126,-0.14897282421588898,0.010486097075045109,/World/panda/panda_link5/visuals,visuals.003
117,0.020172014832496643,0.07177674770355225,-0.1555996835231781,0.8263809084892273,0.15291687846183777,0.5419511198997498,0.014387844130396843,/World/panda/panda_link5/visuals,visuals.003
118,-0.024546446278691292,0.09301573038101196,0.017350569367408752,-0.7979521751403809,0.06712610274553299,0.5989710688591003,0.02023085206747055,/World/panda/panda_link5/visuals,visuals.003
