Index,X,Y,Z,Object Name
247,-0.04101298749446869,0.08936715126037598,-0.027268212288618088,visuals.003
250,-0.04620115086436272,0.0966731384396553,-0.016652721911668777,visuals.003
251,-0.03953973948955536,0.10343242436647415,-0.03138396888971329,visuals.003
252,-0.04271777719259262,0.10372249782085419,-0.02389870211482048,visuals.003
253,-0.04600183665752411,0.1043158546090126,-0.01451424416154623,visuals.003
254,-0.04671064019203186,0.10700452327728271,-0.004838747903704643,visuals.003
255,-0.037699103355407715,0.10849978774785995,-0.030052831396460533,visuals.003
256,-0.039203815162181854,0.10987885296344757,-0.023576395586133003,visuals.003
257,-0.041336193680763245,0.11109417676925659,-0.01447439007461071,visuals.003
273,-0.03636520355939865,0.10379402339458466,-0.03718142956495285,visuals.003
274,-0.02761901542544365,0.10750062763690948,-0.06082583963871002,visuals.003
276,-0.030179882422089577,0.10944145917892456,-0.04426085576415062,visuals.003
277,-0.032941944897174835,0.11082430928945541,-0.03416485711932182,visuals.003
278,-0.03328850120306015,0.11467649787664413,-0.02444097027182579,visuals.003
279,-0.03602907434105873,0.11598280072212219,-0.014498583972454071,visuals.003
280,-0.03733672946691513,0.11697890609502792,-0.004809854552149773,visuals.003
281,-0.029698263853788376,0.1182670146226883,-0.021204065531492233,visuals.003
282,-0.030916083604097366,0.11974681913852692,-0.013969266787171364,visuals.003
283,-0.03181219473481178,0.12099574506282806,-0.004687670152634382,visuals.003
284,-0.02556557022035122,0.10602959990501404,-0.07507038861513138,visuals.003
285,-0.026741698384284973,0.10678483545780182,-0.06768455356359482,visuals.003
296,-0.01914120838046074,0.12710756063461304,-0.001110872719436884,visuals.003
297,-0.013884654268622398,0.10921163856983185,-0.07432620972394943,visuals.003
298,-0.0143883740529418,0.11083656549453735,-0.06434177607297897,visuals.003
299,-0.014429443515837193,0.11307474970817566,-0.054396118968725204,visuals.003
300,-0.014695887453854084,0.11577504128217697,-0.044801678508520126,visuals.003
307,-0.011185604147613049,0.12744775414466858,-0.01037443894892931,visuals.003
308,-0.013744174502789974,0.1279645711183548,-0.003867272287607193,visuals.003
309,-0.004800875671207905,0.11007078737020493,-0.07443780452013016,visuals.003
314,-0.004804053343832493,0.1210586428642273,-0.03380396217107773,visuals.003
315,-0.004826996475458145,0.12414070963859558,-0.024760426953434944,visuals.003
316,-0.004774067550897598,0.12647627294063568,-0.01704462803900242,visuals.003
317,-0.004293645732104778,0.12788687646389008,-0.011405284516513348,visuals.003
321,-0.04814426600933075,0.09375898540019989,0.012845249846577644,visuals.003
324,-0.04796401411294937,0.10089965164661407,0.013525106012821198,visuals.003
325,-0.04651447385549545,0.10052663087844849,0.018780594691634178,visuals.003
329,-0.046750884503126144,0.09241417050361633,0.018295209854841232,visuals.003
330,-0.04457123950123787,0.09520764648914337,0.02297583408653736,visuals.003
331,-0.04013681411743164,0.09456522762775421,0.030424505472183228,visuals.003
332,-0.04646867513656616,0.10711224377155304,0.004774840082973242,visuals.003
333,-0.04519671946763992,0.10568876564502716,0.014148127287626266,visuals.003
334,-0.042586348950862885,0.10336259007453918,0.02278117835521698,visuals.003
335,-0.03930553048849106,0.10104146599769592,0.029823169112205505,visuals.003
414,0.03256406635046005,0.07399000227451324,-0.1651724874973297,visuals.003
415,0.037163782864809036,0.05914962664246559,-0.1729079782962799,visuals.003
431,0.0048795659095048904,0.09130992740392685,-0.17435593903064728,visuals.003
432,0.004879468586295843,0.0934167355298996,-0.16450275480747223,visuals.003
436,0.011329596862196922,0.0875336080789566,-0.18970507383346558,visuals.003
437,0.014162087813019753,0.08877569437026978,-0.18394502997398376,visuals.003
448,0.028219914063811302,0.08041366934776306,-0.18356987833976746,visuals.003
461,0.004042091779410839,0.10728758573532104,-0.09083081781864166,visuals.003
464,0.014216595329344273,0.0960618332028389,-0.14671839773654938,visuals.003
480,0.023190787062048912,0.09867876023054123,-0.12426993995904922,visuals.003
481,0.023027531802654266,0.10035857558250427,-0.11449965834617615,visuals.003
484,0.023144612088799477,0.10524654388427734,-0.08448921889066696,visuals.003
488,0.03012523055076599,0.08438098430633545,-0.13501255214214325,visuals.003
489,0.030263639986515045,0.08365762233734131,-0.1249895989894867,visuals.003
490,0.0302487313747406,0.0868963673710823,-0.11522570252418518,visuals.003
491,0.030490843579173088,0.0879533663392067,-0.10489115864038467,visuals.003
492,0.03068545088171959,0.08800038695335388,-0.09538190066814423,visuals.003
